154:	1.214100009103E-03
155:	1.222571309767E-03
156:	1.231052191373E-03
157:	1.239542790979E-03
158:	1.248043041980E-03
159:	1.256553021032E-03
160:	1.265072755855E-03
161:	1.273602225382E-03
162:	1.282141540897E-03
163:	1.290690633593E-03
164:	1.299249626600E-03
165:	1.307818465397E-03
166:	1.316397254961E-03
167:	1.324985948311E-03
168:	1.333584660957E-03
169:	1.342193336908E-03
170:	1.350812084846E-03
171:	1.359440892264E-03
172:	1.368079788204E-03
173:	1.376728860721E-03
174:	1.385388036089E-03
175:	1.394057491795E-03
176:	1.402737103089E-03
177:	1.411427015793E-03
178:	1.420127151358E-03
179:	1.428837639381E-03
180:	1.437558382262E-03
181:	1.446289560658E-03
182:	1.455031033886E-03
183:	1.463782987234E-03
184:	1.472545294706E-03
185:	1.481318126298E-03
186:	1.490101391391E-03
187:	1.498895188095E-03
188:	1.507699539035E-03
189:	1.516514392796E-03
190:	1.525339917976E-03
191:	1.534175937074E-03
192:	1.543022684884E-03
193:	1.551879968628E-03
194:	1.560747971493E-03
195:	1.569626594642E-03
196:	1.578515905482E-03
197:	1.587415898386E-03
198:	1.596326588216E-03
199:	1.605247970644E-03
200:	1.614180085890E-03
201:	1.623122911179E-03
202:	1.632076464794E-03
203:	1.641040780910E-03
204:	1.650015794019E-03
205:	1.659001597982E-03
206:	1.667998119555E-03
207:	1.677005391634E-03
208:	1.686023444006E-03
209:	1.695052224657E-03
210:	1.704091812051E-03
211:	1.713142231844E-03
212:	1.722203436931E-03
213:	1.731275545594E-03
214:	1.740358286960E-03
215:	1.749451928050E-03
216:	1.758556126059E-03
217:	1.767671232208E-03
218:	1.776796847508E-03
219:	1.785933334519E-03
220:	1.795080336115E-03
221:	1.804238065983E-03
222:	1.813406371883E-03
223:	1.822585228164E-03
224:	1.831774654776E-03
225:	1.840974501645E-03
226:	1.850184804414E-03
227:	1.859405421332E-03
228:	1.868636294601E-03
229:	1.877877362101E-03
230:	1.887128431781E-03
231:	1.896389504308E-03
232:	1.905660371730E-03
233:	1.914940899495E-03
234:	1.924231056128E-03
235:	1.933530512611E-03
236:	1.942839316174E-03
237:	1.952157171906E-03
238:	1.961483933061E-03
239:	1.970819543665E-03
240:	1.980163678169E-03
241:	1.989516313556E-03
242:	1.998877235476E-03
243:	2.008246245024E-03
244:	2.017623306151E-03
245:	2.027008109150E-03
246:	2.036400670044E-03
247:	2.045800719678E-03
248:	2.055208114215E-03
249:	2.064622832356E-03
250:	2.074044508873E-03
251:	2.083473217083E-03
252:	2.092908599918E-03
253:	2.102350732522E-03
254:	2.111799152884E-03
255:	2.121254047306E-03
256:	2.130714910315E-03
257:	2.140181810334E-03
258:	2.149654478988E-03
259:	2.159132678557E-03
260:	2.168616404480E-03
261:	2.178105313490E-03
262:	2.187599311419E-03
263:	2.197098162726E-03
264:	2.206601777216E-03
265:	2.216109903575E-03
266:	2.225622369301E-03
267:	2.235139111430E-03
268:	2.244659871113E-03
269:	2.254184490513E-03
270:	2.263712900402E-03
271:	2.273244851474E-03
272:	2.282780331187E-03
273:	2.292319088618E-03
274:	2.301861080656E-03
275:	2.311406181072E-03
276:	2.320954203545E-03
277:	2.330505150744E-03
278:	2.340058803483E-03
279:	2.349615193628E-03
280:	2.359174154525E-03
281:	2.368735471211E-03
282:	2.378299372701E-03
283:	2.387865400566E-03
284:	2.397433845545E-03
285:	2.407004314242E-03
286:	2.416576922061E-03
287:	2.426151518517E-03
288:	2.435728142526E-03
289:	2.445306580222E-03
290:	2.454886851883E-03
291:	2.464468853337E-03
292:	2.474052629939E-03
293:	2.483638061969E-03
294:	2.493224977809E-03
295:	2.502813602710E-03
296:	2.512403560611E-03
297:	2.521995057743E-03
298:	2.531587992208E-03
299:	2.541182222130E-03
300:	2.550777794949E-03
301:	2.560374616373E-03
302:	2.569972681244E-03
303:	2.579572001434E-03
304:	2.589172429890E-03
305:	2.598773996162E-03
306:	2.608376676287E-03
307:	2.617980420650E-03
308:	2.627585095279E-03
309:	2.637190925430E-03
310:	2.646797667580E-03
311:	2.656405330542E-03
312:	2.666013941457E-03
313:	2.675623437047E-03
314:	2.685233785210E-03
315:	2.694845018713E-03
316:	2.704457034220E-03
317:	2.714069933525E-03
318:	2.723683509935E-03
319:	2.733297975219E-03
320:	2.742913014468E-03
321:	2.752528936839E-03
322:	2.762145499546E-03
323:	2.771762803671E-03
324:	2.781380753636E-03
325:	2.790999382772E-03
326:	2.800618699438E-03
327:	2.810238623056E-03
328:	2.819859156132E-03
329:	2.829480318608E-03
330:	2.839102119203E-03
331:	2.848724508077E-03
332:	2.858347528169E-03
333:	2.867971053301E-03
334:	2.877595245578E-03
335:	2.887219949013E-03
336:	2.896845229025E-03
337:	2.906471066794E-03
338:	2.916097414350E-03
339:	2.925724387998E-03
340:	2.935351889714E-03
341:	2.944979920014E-03
342:	2.954608518112E-03
343:	2.964237612292E-03
344:	2.973867281326E-03
345:	2.983497492755E-03
346:	2.993128216889E-03
347:	3.002759475065E-03
348:	3.012391287937E-03
349:	3.022023610862E-03
350:	3.031656538286E-03
351:	3.041289991371E-03
352:	3.050923951823E-03
353:	3.060558501658E-03
354:	3.070193589085E-03
355:	3.079829192441E-03
356:	3.089465436939E-03
357:	3.099102150357E-03
358:	3.108739460412E-03
359:	3.118377314841E-03
360:	3.128015805235E-03
361:	3.137654774851E-03
362:	3.147294444048E-03
363:	3.156934615491E-03
364:	3.166575358352E-03
365:	3.176216704728E-03
366:	3.185858658556E-03
367:	3.195501172629E-03
368:	3.205144305503E-03
369:	3.214788059499E-03
370:	3.224432402844E-03
371:	3.234077318890E-03
372:	3.243722916778E-03
373:	3.253369138660E-03
374:	3.263015987072E-03
375:	3.272663495466E-03
376:	3.282311681140E-03
377:	3.291960510817E-03
378:	3.301610018348E-03
379:	3.311260187458E-03
380:	3.320911113630E-03
381:	3.330562710226E-03
382:	3.340215072719E-03
383:	3.349868151231E-03
384:	3.359522009456E-03
385:	3.369176625021E-03
386:	3.378832035079E-03
387:	3.388488234095E-03
388:	3.398145284343E-03
389:	3.407803155032E-03
390:	3.417461912585E-03
391:	3.427121524058E-03
392:	3.436782030037E-03
393:	3.446443423735E-03
394:	3.456105737112E-03
395:	3.465768953740E-03
396:	3.475433132852E-03
397:	3.485098245405E-03
398:	3.494764339420E-03
399:	3.504431433319E-03
400:	3.514099509962E-03
401:	3.523768635464E-03
402:	3.533438767849E-03
403:	3.543109965095E-03
404:	3.552782201467E-03
405:	3.562455539051E-03
406:	3.572129930127E-03
407:	3.581805458464E-03
408:	3.591482087392E-03
409:	3.601159854660E-03
410:	3.610838778056E-03
411:	3.620518873747E-03
412:	3.630200136066E-03
413:	3.639882609625E-03
414:	3.649566289475E-03
415:	3.659251178342E-03
416:	3.668937308934E-03
417:	3.678624690851E-03
418:	3.688313322673E-03
419:	3.698003218257E-03
420:	3.707694424246E-03
421:	3.717386909244E-03
422:	3.727080696350E-03
423:	3.736775825794E-03
424:	3.746472288349E-03
425:	3.756170087570E-03
426:	3.765869230300E-03
427:	3.775569778657E-03
428:	3.785271678400E-03
429:	3.794974949015E-03
430:	3.804679607670E-03
431:	3.814385698905E-03
432:	3.824093165830E-03
433:	3.833802040150E-03
434:	3.843512320206E-03
435:	3.853224075035E-03
436:	3.862937227380E-03
437:	3.872651832696E-03
438:	3.882367862171E-03
439:	3.892085389251E-03
440:	3.901804358208E-03
441:	3.911524824947E-03
442:	3.921246746993E-03
443:	3.930970203753E-03
444:	3.940695138770E-03
445:	3.950421624197E-03
446:	3.960149607119E-03
447:	3.969879109108E-03
448:	3.979610109802E-03
449:	3.989342631942E-03
450:	3.999076662136E-03
451:	4.008812216709E-03
452:	4.018549289405E-03
453:	4.028287888864E-03
454:	4.038028021175E-03
455:	4.047769688133E-03
456:	4.057512895708E-03
457:	4.067257654583E-03
458:	4.077003962006E-03
459:	4.086751833914E-03
460:	4.096501271951E-03
461:	4.106252286456E-03
462:	4.116004882289E-03
463:	4.125759077693E-03
464:	4.135514867242E-03
465:	4.145272280878E-03
466:	4.155031313227E-03
467:	4.164791990929E-03
468:	4.174554295692E-03
469:	4.184318262546E-03
470:	4.194083856801E-03
471:	4.203851117131E-03
472:	4.213620021384E-03
473:	4.223390603007E-03
474:	4.233162834526E-03
475:	4.242936761391E-03
476:	4.252712357142E-03
477:	4.262489657490E-03
478:	4.272268640824E-03
479:	4.282049355634E-03
480:	4.291831767660E-03
481:	4.301615920619E-03
482:	4.311401799992E-03
483:	4.321189445298E-03
484:	4.330978831398E-03
485:	4.340769998776E-03
486:	4.350562952028E-03
487:	4.360357722580E-03
488:	4.370154303116E-03
489:	4.379952717567E-03
490:	4.389752972327E-03
491:	4.399555073030E-03
492:	4.409359009392E-03
493:	4.419164792929E-03
494:	4.428972450383E-03
495:	4.438781999629E-03
496:	4.448593425545E-03
497:	4.458406739335E-03
498:	4.468221996070E-03
499:	4.478039199783E-03
500:	4.487858336080E-03
501:	4.497679451471E-03
502:	4.507502504760E-03
503:	4.517327566153E-03
504:	4.527154609533E-03
505:	4.536983662855E-03
506:	4.546814716662E-03
507:	4.556647789155E-03
508:	4.566482881267E-03
509:	4.576320017181E-03
510:	4.586159199701E-03
511:	4.596000452734E-03
512:	4.605843773666E-03
513:	4.615689185361E-03
514:	4.625536688537E-03
515:	4.635386305075E-03
516:	4.645238042425E-03
517:	4.655091919394E-03
518:	4.664947946006E-03
519:	4.674806135311E-03
520:	4.684666499451E-03
521:	4.694529047965E-03
522:	4.704393801945E-03
523:	4.714260780296E-03
524:	4.724130006780E-03
525:	4.734001483274E-03
526:	4.743875220902E-03
527:	4.753751231915E-03
528:	4.763629522107E-03
529:	4.773510130208E-03
530:	4.783393052315E-03
531:	4.793278287190E-03
532:	4.803165848424E-03
533:	4.813055756421E-03
534:	4.822948030361E-03
535:	4.832842682251E-03
536:	4.842739717237E-03
537:	4.852639153082E-03
538:	4.862541005817E-03
539:	4.872445290791E-03
540:	4.882352020502E-03
541:	4.892261208443E-03
542:	4.902172874672E-03
543:	4.912087027156E-03
544:	4.922003687269E-03
545:	4.931922862460E-03
546:	4.941844578798E-03
547:	4.951768836282E-03
548:	4.961695664515E-03
549:	4.971625062982E-03
550:	4.981557063901E-03
551:	4.991491663880E-03
552:	5.001428897643E-03
553:	5.011368743608E-03
554:	5.021311278144E-03
555:	5.031256465019E-03
556:	5.041204328121E-03
557:	5.051154874541E-03
558:	5.061108131700E-03
559:	5.071064082253E-03
560:	5.081022764788E-03
561:	5.090984170180E-03
562:	5.100948329187E-03
563:	5.110915229888E-03
564:	5.120884903159E-03
565:	5.130857349596E-03
566:	5.140832592668E-03
567:	5.150810617595E-03
568:	5.160791441686E-03
569:	5.170775128574E-03
570:	5.180761634625E-03
571:	5.190750959856E-03
572:	5.200743133815E-03
573:	5.210738157570E-03
574:	5.220736037940E-03
575:	5.230736772862E-03
576:	5.240740378683E-03
577:	5.250746851693E-03
578:	5.260756206154E-03
579:	5.270768436486E-03
580:	5.280783555531E-03
581:	5.290801566643E-03
582:	5.300822456976E-03
583:	5.310846271314E-03
584:	5.320872972209E-03
585:	5.330902567098E-03
586:	5.340935066208E-03
587:	5.350970448630E-03
588:	5.361008730670E-03
589:	5.371049894135E-03
590:	5.381093948840E-03
591:	5.391140880002E-03
592:	5.401190693065E-03
593:	5.411243374655E-03
594:	5.421298926225E-03
595:	5.431357336670E-03
596:	5.441418601977E-03
597:	5.451482714448E-03
598:	5.461549664613E-03
599:	5.471619446646E-03
600:	5.481692047452E-03
601:	5.491767461860E-03
602:	5.501845674143E-03
603:	5.511926678527E-03
604:	5.522010458196E-03
605:	5.532097005708E-03
606:	5.542186303727E-03
607:	5.552278342718E-03
608:	5.562373106068E-03
609:	5.572470581714E-03
610:	5.582570751675E-03
611:	5.592673604549E-03
612:	5.602779125101E-03
613:	5.612887289582E-03
614:	5.622998090021E-03
615:	5.633111518500E-03
616:	5.643227535558E-03
617:	5.653346121817E-03
618:	5.663467323506E-03
619:	5.673591053220E-03
620:	5.683717298634E-03
621:	5.693846087476E-03
622:	5.703977368221E-03
623:	5.714111113393E-03
624:	5.724247330553E-03
625:	5.734386006144E-03
626:	5.744527082823E-03
627:	5.754670590926E-03
628:	5.764816486181E-03
629:	5.774964755125E-03
630:	5.785115379647E-03
631:	5.795268352652E-03
632:	5.805423641062E-03
633:	5.815581247425E-03
634:	5.825741139020E-03
635:	5.835903315479E-03
636:	5.846067748450E-03
637:	5.856234435439E-03
638:	5.866403351062E-03
639:	5.876574491075E-03
640:	5.886747833813E-03
641:	5.896923372291E-03
642:	5.907101089237E-03
643:	5.917280975165E-03
644:	5.927463016001E-03
645:	5.937647201476E-03
646:	5.947833519406E-03
647:	5.958021959937E-03
648:	5.968212511632E-03
649:	5.978405166326E-03
650:	5.988599912198E-03
651:	5.998796744212E-03
652:	6.008995649207E-03
653:	6.019196625091E-03
654:	6.029399659192E-03
655:	6.039604748776E-03
656:	6.049811889107E-03
657:	6.060021065386E-03
658:	6.070232290220E-03
659:	6.080445549799E-03
660:	6.090660829648E-03
661:	6.100878156451E-03
662:	6.111097503781E-03
663:	6.121318871530E-03
664:	6.131542270429E-03
665:	6.141767693135E-03
666:	6.151995143275E-03
667:	6.162224614052E-03
668:	6.172456139506E-03
669:	6.182689694558E-03
670:	6.192925273309E-03
671:	6.203162946317E-03
672:	6.213402673105E-03
673:	6.223644439057E-03
674:	6.233888345115E-03
675:	6.244134323906E-03
676:	6.254382420932E-03
677:	6.264632673364E-03
678:	6.274885044645E-03
679:	6.285139581954E-03
680:	6.295396335787E-03
681:	6.305655304029E-03
682:	6.315916501615E-03
683:	6.326179952411E-03
684:	6.336445677414E-03
685:	6.346713735395E-03
686:	6.356984173743E-03
687:	6.367256989532E-03
688:	6.377532170828E-03
689:	6.387809760511E-03
690:	6.398089830493E-03
691:	6.408372446886E-03
692:	6.418657636415E-03
693:	6.428945392341E-03
694:	6.439235715574E-03
695:	6.449528636419E-03
696:	6.459824215700E-03
697:	6.470122533388E-03
698:	6.480423661568E-03
699:	6.490727633882E-03
700:	6.501034442905E-03
701:	6.511344074613E-03
702:	6.521656539734E-03
703:	6.531971880851E-03
704:	6.542290165987E-03
705:	6.552611479079E-03
706:	6.562935905515E-03
707:	6.573263511039E-03
708:	6.583594321755E-03
709:	6.593928327866E-03
710:	6.604265506030E-03
711:	6.614605848220E-03
712:	6.624949367468E-03
713:	6.635296100613E-03
714:	6.645646102972E-03
715:	6.655999441334E-03
716:	6.666356191244E-03
717:	6.676716431920E-03
718:	6.687080227263E-03
719:	6.697447649331E-03
720:	6.707818723387E-03
721:	6.718193493434E-03
722:	6.728571955494E-03
723:	6.738954120896E-03
724:	6.749339983552E-03
725:	6.759729549149E-03
726:	6.770122820215E-03
727:	6.780519824374E-03
728:	6.790920573021E-03
729:	6.801325116023E-03
730:	6.811733474936E-03
731:	6.822145702214E-03
732:	6.832561816589E-03
733:	6.842981866794E-03
734:	6.853405879173E-03
735:	6.863833897418E-03
736:	6.874265960688E-03
737:	6.884702115280E-03
738:	6.895142415847E-03
739:	6.905586924515E-03
740:	6.916035711884E-03
741:	6.926488854415E-03
742:	6.936946427799E-03
743:	6.947408493698E-03
744:	6.957875082507E-03
745:	6.968346183816E-03
746:	6.978821756023E-03
747:	6.989301749311E-03
748:	6.999786124749E-03
749:	7.010274861647E-03
750:	7.020767956787E-03
751:	7.031265420950E-03
752:	7.041767275316E-03
753:	7.052273548305E-03
754:	7.062784273591E-03
755:	7.073299489235E-03
756:	7.083819236263E-03
757:	7.094343558842E-03
758:	7.104872504999E-03
759:	7.115406125557E-03
760:	7.125944479075E-03
761:	7.136487629908E-03
762:	7.147035655302E-03
763:	7.157588657494E-03
764:	7.168146776306E-03
765:	7.178710204921E-03
766:	7.189279209625E-03
767:	7.199854207095E-03
768:	7.210435679069E-03
769:	7.221023646290E-03
770:	7.231617614484E-03
771:	7.242217194439E-03
772:	7.252822202555E-03
773:	7.263432558231E-03
774:	7.274048223953E-03
775:	7.284669205120E-03
776:	7.295295513821E-03
777:	7.305927156956E-03
778:	7.316564202117E-03
779:	7.327206664555E-03
780:	7.337854569471E-03
781:	7.348507968853E-03
782:	7.359166880756E-03
783:	7.369831365552E-03
784:	7.380501452942E-03
785:	7.391177192472E-03
786:	7.401858629491E-03
787:	7.412545808148E-03
788:	7.423238778347E-03
789:	7.433937586107E-03
790:	7.444642281512E-03
791:	7.455352913278E-03
792:	7.466069531623E-03
793:	7.476792186951E-03
794:	7.487520930101E-03
795:	7.498255812486E-03
796:	7.508996885744E-03
797:	7.519744202097E-03
798:	7.530497814072E-03
799:	7.541257774813E-03
800:	7.552024137992E-03
801:	7.562796958093E-03
802:	7.573576290516E-03
803:	7.584362191919E-03
804:	7.595154720500E-03
805:	7.605953936452E-03
806:	7.616759902407E-03
807:	7.627572683900E-03
808:	7.638392349771E-03
809:	7.649218972101E-03
810:	7.660052625578E-03
811:	7.670893385769E-03
812:	7.681741325054E-03
813:	7.692596509341E-03
814:	7.703458990988E-03
815:	7.714328806844E-03
816:	7.725205980015E-03
817:	7.736090514796E-03
818:	7.746982412385E-03
819:	7.757881667519E-03
820:	7.768788263690E-03
821:	7.779702198495E-03
822:	7.790623463246E-03
823:	7.801552030395E-03
824:	7.812487915097E-03
825:	7.823431096972E-03
826:	7.834381545617E-03
827:	7.845339265836E-03
828:	7.856304220306E-03
829:	7.867276369359E-03
830:	7.878255690667E-03
831:	7.889242153210E-03
832:	7.900235696495E-03
833:	7.911236275287E-03
834:	7.922243842135E-03
835:	7.933258323561E-03
836:	7.944279646458E-03
837:	7.955307737203E-03
838:	7.966342506160E-03
839:	7.977383854019E-03
840:	7.988431678083E-03
841:	7.999485866310E-03
842:	8.010546290120E-03
843:	8.021612831050E-03
844:	8.032685354907E-03
845:	8.043763688908E-03
846:	8.054847678536E-03
847:	8.065937144608E-03
848:	8.077031905508E-03
849:	8.088131772675E-03
850:	8.099236549628E-03
851:	8.110346033175E-03
852:	8.121460013875E-03
853:	8.132578276609E-03
854:	8.143700601255E-03
855:	8.154826763481E-03
856:	8.165956535339E-03
857:	8.177089686116E-03
858:	8.188225983084E-03
859:	8.199365192034E-03
860:	8.210507078272E-03
861:	8.221651406967E-03
862:	8.232797943871E-03
863:	8.243946455959E-03
864:	8.255096711559E-03
865:	8.266248481082E-03
866:	8.277401537046E-03
867:	8.288555654324E-03
868:	8.299710610327E-03
869:	8.310866184859E-03
870:	8.322022160155E-03
871:	8.333178320671E-03
872:	8.344334452870E-03
873:	8.355490344965E-03
874:	8.366645786599E-03
875:	8.377800568522E-03
876:	8.388954482253E-03
877:	8.400107319753E-03
878:	8.411258873120E-03
879:	8.422408934315E-03
880:	8.433557294947E-03
881:	8.444703746100E-03
882:	8.455848078244E-03
883:	8.466990081206E-03
884:	8.478129544235E-03
885:	8.489266256132E-03
886:	8.500400005485E-03
887:	8.511530580969E-03
888:	8.522657771730E-03
889:	8.533781367852E-03
890:	8.544901160865E-03
891:	8.556016944365E-03
892:	8.567128514576E-03
893:	8.578235671147E-03
894:	8.589338217634E-03
895:	8.600435962530E-03
896:	8.611528719586E-03
897:	8.622616308811E-03
898:	8.633698557358E-03
899:	8.644775298610E-03
900:	8.655846377139E-03
901:	8.666911639891E-03
902:	8.677970953830E-03
903:	8.689024178643E-03
904:	8.700071206651E-03
905:	8.711111914613E-03
906:	8.722146210853E-03
907:	8.733174008742E-03
908:	8.744195208508E-03
909:	8.755209779210E-03
910:	8.766217614084E-03
911:	8.777218706854E-03
912:	8.788212982134E-03
913:	8.799200434432E-03
914:	8.810181026851E-03
915:	8.821154756863E-03
916:	8.832121616198E-03
917:	8.843081611847E-03
918:	8.854034756541E-03
919:	8.864981070414E-03
920:	8.875920582327E-03
921:	8.886853326992E-03
922:	8.897779347038E-03
923:	8.908698691154E-03
924:	8.919611415192E-03
925:	8.930517580860E-03
926:	8.941417256687E-03
927:	8.952310517021E-03
928:	8.963197442553E-03
929:	8.974078119849E-03
930:	8.984952641433E-03
931:	8.995821105592E-03
932:	9.006683616486E-03
933:	9.017540283830E-03
934:	9.028391222244E-03
935:	9.039236551265E-03
936:	9.050076397576E-03
937:	9.060910894595E-03
938:	9.071740172697E-03
939:	9.082564364697E-03
940:	9.093383630999E-03
941:	9.104198113683E-03
942:	9.115007947087E-03
943:	9.125813286399E-03
944:	9.136614286940E-03
945:	9.147411103418E-03
946:	9.158203893117E-03
947:	9.168992815532E-03
948:	9.179778031341E-03
949:	9.190559702110E-03
950:	9.201337990093E-03
951:	9.212113057945E-03
952:	9.222885068442E-03
953:	9.233654184241E-03
954:	9.244420567663E-03
955:	9.255184380499E-03
956:	9.265945783824E-03
957:	9.276704937839E-03
958:	9.287462001719E-03
959:	9.298217133479E-03
960:	9.308970489845E-03
961:	9.319722226148E-03
962:	9.330472496227E-03
963:	9.341221452355E-03
964:	9.351969245186E-03
965:	9.362716023733E-03
966:	9.373461935366E-03
967:	9.384207125847E-03
968:	9.394951739391E-03
969:	9.405695918740E-03
970:	9.416439805266E-03
971:	9.427183539073E-03
972:	9.437927259108E-03
973:	9.448671103255E-03
974:	9.459415208420E-03
975:	9.470159710588E-03
976:	9.480904744847E-03
977:	9.491650445376E-03
978:	9.502396945394E-03
979:	9.513144377053E-03
980:	9.523892871314E-03
981:	9.534642557772E-03
982:	9.545393564472E-03
983:	9.556146017715E-03
984:	9.566900041871E-03
985:	9.577655759206E-03
986:	9.588413289732E-03
987:	9.599172751077E-03
988:	9.609934258378E-03
989:	9.620697924193E-03
990:	9.631463858421E-03
991:	9.642232168233E-03
992:	9.653002958014E-03
993:	9.663776329310E-03
994:	9.674552380777E-03
995:	9.685331208141E-03
996:	9.696112904164E-03
997:	9.706897558616E-03
998:	9.717685258257E-03
999:	9.728476086825E-03
1000:	9.739270125034E-03
1001:	9.750067450579E-03
1002:	9.760868138151E-03
1003:	9.771672259455E-03
1004:	9.782479883242E-03
1005:	9.793291075338E-03
1006:	9.804105898694E-03
1007:	9.814924413427E-03
1008:	9.825746676879E-03
1009:	9.836572743673E-03
1010:	9.847402665789E-03
1011:	9.858236492626E-03
1012:	9.869074271094E-03
1013:	9.879916045687E-03
1014:	9.890761858585E-03
1015:	9.901611749744E-03
1016:	9.912465756994E-03
1017:	9.923323916147E-03
1018:	9.934186261099E-03
1019:	9.945052823934E-03
1020:	9.955923635031E-03
1021:	9.966798723159E-03
1022:	9.977678115581E-03
1023:	9.988561838140E-03
1024:	9.999449915347E-03
1025:	1.001034237045E-02
1026:	1.002123922552E-02
1027:	1.003214050146E-02
1028:	1.004304621812E-02
1029:	1.005395639429E-02
1030:	1.006487104772E-02
1031:	1.007579019517E-02
1032:	1.008671385240E-02
1033:	1.009764203418E-02
1034:	1.010857475427E-02
1035:	1.011951202545E-02
1036:	1.013045385947E-02
1037:	1.014140026705E-02
1038:	1.015235125789E-02
1039:	1.016330684062E-02
1040:	1.017426702279E-02
1041:	1.018523181090E-02
1042:	1.019620121034E-02
1043:	1.020717522541E-02
1044:	1.021815385931E-02
1045:	1.022913711414E-02
1046:	1.024012499089E-02
1047:	1.025111748946E-02
1048:	1.026211460866E-02
1049:	1.027311634621E-02
1050:	1.028412269875E-02
1051:	1.029513366189E-02
1052:	1.030614923017E-02
1053:	1.031716939713E-02
1054:	1.032819415531E-02
1055:	1.033922349626E-02
1056:	1.035025741059E-02
1057:	1.036129588799E-02
1058:	1.037233891726E-02
1059:	1.038338648631E-02
1060:	1.039443858225E-02
1061:	1.040549519136E-02
1062:	1.041655629911E-02
1063:	1.042762189028E-02
1064:	1.043869194887E-02
1065:	1.044976645816E-02
1066:	1.046084540078E-02
1067:	1.047192875869E-02
1068:	1.048301651318E-02
1069:	1.049410864495E-02
1070:	1.050520513409E-02
